timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
171.00;90.00;veh17;L14_2;81.40;0.00;0.00;CarB;85.40;-1.60
171.00;270.00;veh18;L17_1;81.40;0.00;0.00;CarB;114.60;4.80
171.00;270.00;veh2;D3_0;59.35;0.00;12.56;CarA;-159.35;8.00
171.00;270.00;veh5;D1_0;62.11;0.00;11.05;CarA;-162.27;108.00
171.00;270.00;veh7;D1_1;26.62;0.00;10.82;CarA;-126.78;104.80
171.00;90.00;veh8;D7_0;59.42;0.00;12.77;CarA;359.42;92.00
172.00;90.00;veh1;D5_1;64.92;0.00;11.86;CarA;364.92;-4.80
172.00;90.00;veh12;L12_1;81.40;0.00;0.00;CarB;85.40;95.20
172.00;90.00;veh13;D5_1;43.83;0.00;12.28;CarB;343.83;-4.80
172.00;270.00;veh14;L3_0;70.49;0.00;12.88;CarB;-74.49;8.00
172.00;90.00;veh16;L14_1;81.40;0.00;0.00;CarB;85.40;-4.80
172.00;90.00;veh17;L14_2;81.40;0.00;0.00;CarB;85.40;-1.60
172.00;270.00;veh18;L17_1;81.40;0.00;0.00;CarB;114.60;4.80
172.00;270.00;veh2;D3_0;73.38;0.00;14.03;CarA;-173.38;8.00
172.00;270.00;veh5;D1_0;72.72;0.00;10.60;CarA;-172.88;108.00
172.00;270.00;veh7;D1_1;37.82;0.00;11.20;CarA;-137.98;104.80
172.00;90.00;veh8;D7_0;71.85;0.00;12.43;CarA;371.85;92.00
173.00;90.00;veh1;D5_1;76.96;0.00;12.04;CarA;376.96;-4.80
173.00;90.00;veh12;L12_1;81.40;0.00;0.00;CarB;85.40;95.20
173.00;90.00;veh13;D5_1;55.47;0.00;11.63;CarB;355.47;-4.80
173.00;270.00;veh14;L3_0;83.86;0.00;13.37;CarB;-87.86;8.00
173.00;90.00;veh16;L14_1;81.40;0.00;0.00;CarB;85.40;-4.80
173.00;90.00;veh17;L14_2;81.40;0.00;0.00;CarB;85.40;-1.60
173.00;270.00;veh18;L17_1;81.40;0.00;0.00;CarB;114.60;4.80
173.00;270.00;veh2;D3_0;85.99;0.00;12.61;CarA;-185.99;8.00
173.00;270.00;veh5;D1_0;83.47;0.00;10.76;CarA;-183.63;108.00
173.00;270.00;veh7;D1_1;49.74;0.00;11.92;CarA;-149.90;104.80
173.00;90.00;veh8;D7_0;84.69;0.00;12.84;CarA;384.69;92.00
174.00;90.00;veh1;D5_1;89.68;0.00;12.72;CarA;389.68;-4.80
174.00;90.00;veh12;L12_1;81.40;0.00;0.00;CarB;85.40;95.20
174.00;90.00;veh13;D5_1;68.15;0.00;12.68;CarB;368.15;-4.80
174.00;270.00;veh14;D3_0;0.98;0.00;13.22;CarB;-100.98;8.00
174.00;90.00;veh16;L14_1;81.40;0.00;0.00;CarB;85.40;-4.80
174.00;90.00;veh17;L14_2;81.40;0.00;0.00;CarB;85.40;-1.60
174.00;270.00;veh18;L17_1;81.40;0.00;0.00;CarB;114.60;4.80
174.00;270.00;veh2;D3_0;99.01;0.00;13.03;CarA;-199.01;8.00
174.00;270.00;veh5;D1_0;94.06;0.00;10.59;CarA;-194.22;108.00
174.00;270.00;veh7;D1_1;60.71;0.00;10.97;CarA;-160.87;104.80
174.00;90.00;veh8;D7_0;97.19;0.00;12.50;CarA;397.19;92.00
175.00;90.00;veh12;L12_1;81.40;0.00;0.00;CarB;85.40;95.20
175.00;90.00;veh13;D5_1;80.62;0.00;12.47;CarB;380.62;-4.80
175.00;270.00;veh14;D3_0;13.85;0.00;12.86;CarB;-113.85;8.00
175.00;90.00;veh16;L14_1;81.40;0.00;0.00;CarB;85.40;-4.80
175.00;90.00;veh17;L14_2;81.40;0.00;0.00;CarB;85.40;-1.60
175.00;270.00;veh18;L17_1;81.40;0.00;0.00;CarB;114.60;4.80
175.00;270.00;veh7;D1_1;72.06;0.00;11.35;CarA;-172.22;104.80
176.00;90.00;veh12;L12_1;81.40;0.00;0.00;CarB;85.40;95.20
176.00;90.00;veh13;D5_1;94.20;0.00;13.58;CarB;394.20;-4.80
176.00;270.00;veh14;D3_0;27.00;0.00;13.15;CarB;-127.00;8.00
176.00;90.00;veh16;L14_1;81.40;0.00;0.00;CarB;85.40;-4.80
176.00;90.00;veh17;L14_2;81.40;0.00;0.00;CarB;85.40;-1.60
176.00;270.00;veh18;L17_1;81.40;0.00;0.00;CarB;114.60;4.80
176.00;270.00;veh7;D1_1;83.59;0.00;11.53;CarA;-183.75;104.80
177.00;90.00;veh12;L12_1;81.40;0.00;0.00;CarB;85.40;95.20
177.00;270.00;veh14;D3_0;40.70;0.00;13.70;CarB;-140.70;8.00
177.00;90.00;veh16;L14_1;81.40;0.00;0.00;CarB;85.40;-4.80
177.00;90.00;veh17;L14_2;81.40;0.00;0.00;CarB;85.40;-1.60
177.00;270.00;veh18;L17_1;81.40;0.00;0.00;CarB;114.60;4.80
177.00;270.00;veh7;D1_1;94.71;0.00;11.12;CarA;-194.87;104.80
178.00;90.00;veh12;L12_1;81.40;0.00;0.00;CarB;85.40;95.20
178.00;270.00;veh14;D3_0;53.71;0.00;13.01;CarB;-153.71;8.00
178.00;90.00;veh16;L14_1;81.40;0.00;0.00;CarB;85.40;-4.80
178.00;90.00;veh17;L14_2;81.40;0.00;0.00;CarB;85.40;-1.60
178.00;270.00;veh18;L17_1;81.40;0.00;0.00;CarB;114.60;4.80
179.00;90.00;veh12;L12_1;81.40;0.00;0.00;CarB;85.40;95.20
179.00;270.00;veh14;D3_0;66.84;0.00;13.14;CarB;-166.84;8.00
179.00;90.00;veh16;L14_1;81.40;0.00;0.00;CarB;85.40;-4.80
179.00;90.00;veh17;L14_2;81.40;0.00;0.00;CarB;85.40;-1.60
179.00;270.00;veh18;L17_1;81.40;0.00;0.00;CarB;114.60;4.80
180.00;90.41;veh12;:6_9_0;0.86;0.00;1.86;CarB;87.27;95.15
180.00;270.00;veh14;D3_0;80.40;0.00;13.55;CarB;-180.40;8.00
180.00;89.97;veh16;:3_12_0;0.03;0.00;1.03;CarB;86.43;-4.80
180.00;89.67;veh17;:3_12_2;0.30;0.00;1.30;CarB;86.70;-1.56
180.00;270.12;veh18;:3_6_0;0.24;0.00;1.25;CarB;113.35;4.82
181.00;92.14;veh12;:6_9_0;4.54;0.00;3.68;CarB;90.96;94.92
181.00;270.00;veh14;D3_0;93.81;0.00;13.41;CarB;-193.81;8.00
181.00;87.36;veh16;:3_12_0;2.86;0.00;2.83;CarB;89.24;-4.45
181.00;86.44;veh17;:3_12_2;3.28;0.00;2.98;CarB;89.65;-1.13
181.00;271.60;veh18;:3_6_0;3.39;0.00;3.14;CarB;110.20;5.01
182.00;95.70;veh12;:6_9_0;10.16;0.00;5.62;CarB;96.56;94.29
182.00;83.11;veh16;:3_12_0;7.45;0.00;4.59;CarB;93.79;-3.90
182.00;85.07;veh17;:3_12_2;4.53;0.00;1.25;CarB;90.89;-0.96
182.00;273.53;veh18;:3_6_0;7.85;0.00;4.47;CarB;105.71;5.29
183.00;101.31;veh12;:6_9_0;17.12;0.00;6.96;CarB;103.43;92.91
183.00;71.49;veh16;:3_12_0;13.83;0.00;6.38;CarB;99.69;-1.69
183.00;84.85;veh17;:3_12_2;4.74;0.00;0.21;CarB;91.09;-0.93
183.00;279.38;veh18;:3_6_0;13.70;0.00;5.85;CarB;99.94;6.41
184.00;94.22;veh12;:6_9_0;26.05;0.00;8.94;CarB;112.37;92.08
184.00;68.61;veh16;:3_12_0;14.90;0.00;1.07;CarB;100.64;-1.21
184.00;84.67;veh17;:3_12_2;4.91;0.00;0.17;CarB;91.26;-0.90
184.00;279.62;veh18;:3_6_0;20.85;0.00;7.15;CarB;92.86;7.60
185.00;90.00;veh12;L10_0;8.82;0.00;10.05;CarB;122.42;92.00
185.00;62.96;veh16;:3_15_0;1.55;0.00;2.11;CarB;102.52;-0.24
185.00;84.67;veh17;:3_12_2;4.91;0.00;0.00;CarB;91.26;-0.90
185.00;272.38;veh18;L13_0;2.46;0.00;8.89;CarB;83.94;8.00
186.00;90.00;veh12;L10_0;20.74;0.00;11.92;CarB;134.34;92.00
186.00;50.91;veh16;:3_15_0;4.89;0.00;3.34;CarB;104.47;2.46
186.00;83.04;veh17;:3_17_0;1.41;0.00;1.51;CarB;92.76;-0.69
186.00;270.00;veh18;L13_0;12.99;0.00;10.54;CarB;73.41;8.00
187.00;90.00;veh12;L10_0;33.76;0.00;13.02;CarB;147.36;92.00
187.00;32.77;veh16;:3_15_0;9.39;0.00;4.50;CarB;106.77;6.26
187.00;75.17;veh17;:3_17_0;3.92;0.00;2.51;CarB;94.95;0.49
187.00;270.00;veh18;L13_0;24.91;0.00;11.92;CarB;61.49;8.00
188.00;90.00;veh12;L10_0;48.24;0.00;14.48;CarB;161.84;92.00
188.00;13.50;veh16;:3_15_0;14.99;0.00;5.60;CarB;107.69;11.78
188.00;61.84;veh17;:3_17_0;7.71;0.00;3.79;CarB;98.04;2.60
188.00;270.00;veh18;L13_0;37.87;0.00;12.96;CarB;48.53;8.00
189.00;90.00;veh12;L10_0;62.44;0.00;14.20;CarB;176.04;92.00
189.00;3.39;veh16;L16_0;4.82;0.00;6.67;CarB;108.00;18.42
189.00;36.62;veh17;:3_17_0;13.02;0.00;5.30;CarB;100.68;7.18
189.00;270.00;veh18;L13_0;49.93;0.00;12.06;CarB;36.47;8.00
190.00;90.00;veh12;L10_0;76.78;0.00;14.34;CarB;190.38;92.00
190.00;0.00;veh16;L16_0;13.40;0.00;8.57;CarB;108.00;27.00
190.00;9.29;veh17;L16_2;0.29;0.00;6.77;CarB;101.60;13.89
190.00;270.00;veh18;L13_0;62.16;0.00;12.23;CarB;24.24;8.00
191.00;90.00;veh12;L7_0;0.90;0.00;14.52;CarB;204.90;92.00
191.00;0.00;veh16;L16_0;23.92;0.00;10.52;CarB;108.00;37.52
191.00;0.00;veh17;L16_2;8.52;0.00;8.23;CarB;101.60;22.12
191.00;270.00;veh18;L13_0;74.50;0.00;12.34;CarB;11.90;8.00
192.00;90.00;veh12;L7_0;15.35;0.00;14.45;CarB;219.35;92.00
192.00;0.00;veh16;L16_0;35.49;0.00;11.57;CarB;108.00;49.09
192.00;0.00;veh17;L16_2;18.54;0.00;10.03;CarB;101.60;32.14
192.00;270.00;veh18;:2_0_0;4.42;0.00;12.31;CarB;-0.42;8.00
193.00;90.00;veh12;L7_0;29.57;0.00;14.23;CarB;233.57;92.00
193.00;0.00;veh16;L16_0;47.38;0.00;11.89;CarB;108.00;60.98
193.00;0.00;veh17;L16_2;29.59;0.00;11.05;CarB;101.60;43.19
193.00;270.00;veh18;L3_0;8.93;0.00;12.52;CarB;-12.93;8.00
194.00;90.00;veh12;L7_0;43.40;0.00;13.83;CarB;247.40;92.00
194.00;0.00;veh16;L16_0;59.22;0.00;11.84;CarB;108.00;72.82
194.00;0.00;veh17;L16_2;41.70;0.00;12.12;CarB;101.60;55.30
194.00;270.00;veh18;L3_0;21.70;0.00;12.77;CarB;-25.70;8.00
195.00;90.00;veh12;L7_0;57.49;0.00;14.09;CarB;261.49;92.00
195.00;0.00;veh16;L16_0;67.66;0.00;8.44;CarB;108.00;81.26
195.00;0.00;veh17;L16_2;54.69;0.00;12.99;CarB;101.60;68.29
195.00;270.00;veh18;L3_0;34.67;0.00;12.97;CarB;-38.67;8.00
196.00;90.00;veh12;L7_0;71.10;0.00;13.61;CarB;275.10;92.00
196.00;0.00;veh16;L16_0;71.39;0.00;3.73;CarB;108.00;84.99
196.00;0.00;veh17;L16_2;66.20;0.00;11.51;CarB;101.60;79.80
196.00;270.00;veh18;L3_0;47.37;0.00;12.70;CarB;-51.37;8.00
197.00;90.00;veh12;L7_0;85.45;0.00;14.35;CarB;289.45;92.00
197.00;0.00;veh16;L16_0;71.72;0.00;0.33;CarB;108.00;85.32
197.00;0.00;veh17;L16_2;71.71;0.00;5.51;CarB;101.60;85.31
197.00;270.00;veh18;L3_0;59.61;0.00;12.24;CarB;-63.61;8.00
198.00;90.00;veh12;D7_0;3.62;0.00;14.27;CarB;303.62;92.00
198.00;0.00;veh16;L16_0;71.77;0.00;0.05;CarB;108.00;85.37
198.00;0.00;veh17;L16_2;71.76;0.00;0.06;CarB;101.60;85.36
198.00;270.00;veh18;L3_0;72.46;0.00;12.84;CarB;-76.46;8.00
199.00;90.00;veh12;D7_0;17.53;0.00;13.91;CarB;317.53;92.00
199.00;0.00;veh16;L16_0;71.79;0.00;0.02;CarB;108.00;85.39
199.00;0.00;veh17;L16_1;71.78;0.00;0.02;CarB;104.80;85.38
199.00;270.00;veh18;L3_0;84.50;0.00;12.05;CarB;-88.50;8.00
